id,title_de_CH,date,shortcode,domain,status,answer,type,ballot_answer,district,name,entity_id,counted,yeas,nays,invalid,empty,eligible_voters
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,St. Gallen,Häggenschwil,3201,True,440,220,0,5,944
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,St. Gallen,Muolen,3202,True,369,223,0,7,866
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,St. Gallen,St. Gallen,3203,True,11848,10431,2,313,44083
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,St. Gallen,Wittenbach,3204,True,1704,1147,3,8,5866
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rorschach,Berg (SG),3211,True,277,133,0,2,644
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,St. Gallen,Eggersriet,3212,True,606,373,0,7,1674
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rorschach,Goldach,3213,True,1670,1199,0,8,5900
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rorschach,Mörschwil,3214,True,1155,531,0,9,2647
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rorschach,Rorschach,3215,True,847,847,0,13,4113
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rorschach,Rorschacherberg,3216,True,1432,1095,2,17,4548
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rorschach,Steinach,3217,True,683,471,0,3,2226
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rorschach,Tübach,3218,True,380,224,0,1,1065
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rorschach,Untereggen,3219,True,275,203,0,2,770
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rheintal,Au (SG),3231,True,1045,860,1,7,4251
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rheintal,Balgach,3232,True,928,655,0,16,3100
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rheintal,Berneck,3233,True,769,499,0,6,2543
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rheintal,Diepoldsau,3234,True,1074,847,0,8,4056
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rheintal,Rheineck,3235,True,476,388,2,2,1919
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rheintal,St. Margrethen,3236,True,572,516,1,0,2489
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rorschach,Thal,3237,True,1320,1029,0,8,4305
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rheintal,Widnau,3238,True,1794,1537,2,18,5894
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rheintal,Altstätten,3251,True,1991,1563,0,22,7077
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rheintal,Eichberg,3252,True,326,253,0,0,1039
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rheintal,Marbach (SG),3253,True,401,329,0,6,1382
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rheintal,Oberriet (SG),3254,True,1828,1382,1,13,5997
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rheintal,Rebstein,3255,True,727,598,0,5,2735
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Rheintal,Rüthi (SG),3256,True,389,366,0,5,1473
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Werdenberg,Buchs (SG),3271,True,1913,1507,2,27,6331
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Werdenberg,Gams,3272,True,683,536,0,3,2170
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Werdenberg,Grabs,3273,True,1406,1110,0,13,4618
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Werdenberg,Sennwald,3274,True,888,732,0,8,3288
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Werdenberg,Sevelen,3275,True,664,584,0,3,2609
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Werdenberg,Wartau,3276,True,934,638,0,11,2948
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Sarganserland,Bad Ragaz,3291,True,1106,782,0,7,3896
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Sarganserland,Flums,3292,True,849,742,0,8,3238
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Sarganserland,Mels,3293,True,1537,1369,2,8,6010
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Sarganserland,Pfäfers,3294,True,326,281,0,2,1092
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Sarganserland,Quarten,3295,True,568,554,0,4,2013
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Sarganserland,Sargans,3296,True,952,938,0,6,3760
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Sarganserland,Vilters-Wangs,3297,True,954,897,0,9,3343
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Sarganserland,Walenstadt,3298,True,1087,795,1,11,3853
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,See-Gaster,Amden,3311,True,438,296,0,8,1380
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,See-Gaster,Benken (SG),3312,True,545,502,0,4,2051
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,See-Gaster,Kaltbrunn,3313,True,865,677,0,12,3231
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,See-Gaster,Schänis,3315,True,934,671,1,15,2694
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,See-Gaster,Weesen,3316,True,340,300,1,4,1299
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,See-Gaster,Schmerikon,3338,True,711,511,0,14,2518
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,See-Gaster,Uznach,3339,True,1074,759,0,7,3899
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,See-Gaster,Rapperswil-Jona,3340,True,5585,4051,0,104,18889
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,See-Gaster,Gommiswald,3341,True,1208,901,1,12,3958
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,See-Gaster,Eschenbach (SG),3342,True,1976,1460,1,16,6658
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Toggenburg,Ebnat-Kappel,3352,True,1072,811,0,19,3482
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Toggenburg,Wildhaus-Alt St. Johann,3359,True,643,398,0,13,1799
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Toggenburg,Nesslau,3360,True,1009,558,0,16,2761
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Toggenburg,Lichtensteig,3374,True,335,291,0,3,1333
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Toggenburg,Wattwil,3379,True,1642,1153,0,13,5536
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Toggenburg,Kirchberg (SG),3392,True,1736,1134,0,18,5334
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Toggenburg,Lütisburg,3393,True,371,238,0,3,1036
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Toggenburg,Mosnang,3394,True,816,485,0,12,2125
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Toggenburg,Bütschwil-Ganterschwil,3395,True,1173,740,0,20,3440
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Wil,Degersheim,3401,True,866,612,1,14,2570
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Wil,Flawil,3402,True,1628,1192,0,17,6004
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Wil,Jonschwil,3405,True,873,596,0,9,2713
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Wil,Oberuzwil,3407,True,1225,864,0,11,4109
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Wil,Uzwil,3408,True,2141,1556,0,11,7825
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Wil,Niederbüren,3422,True,443,267,0,3,1073
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Wil,Niederhelfenschwil,3423,True,805,491,0,10,2239
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Wil,Oberbüren,3424,True,1021,647,1,17,3148
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Wil,Zuzwil (SG),3426,True,1294,695,0,9,3479
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,Wil,Wil (SG),3427,True,4515,2744,0,50,14222
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,St. Gallen,Andwil (SG),3441,True,600,297,0,3,1505
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,St. Gallen,Gaiserwald,3442,True,2138,1110,0,19,5817
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,St. Gallen,Gossau (SG),3443,True,3674,2251,0,36,11782
anderung-des-bundesgesetzes-ueber-die-alters-und-hinterlassenenversicherung-ahvg-ahv-21,Änderung des Bundesgesetzes über die Alters- und Hinterlassenenversicherung (AHVG) (AHV 21),2022-09-25,EV-3,federation,final,accepted,proposal,accepted,St. Gallen,Waldkirch,3444,True,953,554,0,7,2462
anderung-des-bundesgesetzes-ueber-die-verrechnungssteuer-verrechnungssteuergesetz-vstg-staerkung-des-fremdkapitalmarkts,"Änderung des Bundesgesetzes über die Verrechnungssteuer (Verrechnungssteuergesetz, VStG) (Stärkung des Fremdkapitalmarkts)",2022-09-25,EV-4,federation,final,accepted,proposal,accepted,St. Gallen,Häggenschwil,3201,True,365,274,0,17,944
anderung-des-bundesgesetzes-ueber-die-verrechnungssteuer-verrechnungssteuergesetz-vstg-staerkung-des-fremdkapitalmarkts,"Änderung des Bundesgesetzes über die Verrechnungssteuer (Verrechnungssteuergesetz, VStG) (Stärkung des Fremdkapitalmarkts)",2022-09-25,EV-4,federation,final,accepted,proposal,accepted,St. Gallen,Muolen,3202,True,327,242,0,20,866
anderung-des-bundesgesetzes-ueber-die-verrechnungssteuer-verrechnungssteuergesetz-vstg-staerkung-des-fremdkapitalmarkts,"Änderung des Bundesgesetzes über die Verrechnungssteuer (Verrechnungssteuergesetz, VStG) (Stärkung des Fremdkapitalmarkts)",2022-09-25,EV-4,federation,final,accepted,proposal,accepted,St. Gallen,St. Gallen,3203,True,9677,11864,1,1052,44083
anderung-des-bundesgesetzes-ueber-die-verrechnungssteuer-verrechnungssteuergesetz-vstg-staerkung-des-fremdkapitalmarkts,"Änderung des Bundesgesetzes über die Verrechnungssteuer (Verrechnungssteuergesetz, VStG) (Stärkung des Fremdkapitalmarkts)",2022-09-25,EV-4,federation,final,accepted,proposal,accepted,St. Gallen,Wittenbach,3204,True,1511,1218,16,46,5866
anderung-des-bundesgesetzes-ueber-die-verrechnungssteuer-verrechnungssteuergesetz-vstg-staerkung-des-fremdkapitalmarkts,"Änderung des Bundesgesetzes über die Verrechnungssteuer (Verrechnungssteuergesetz, VStG) (Stärkung des Fremdkapitalmarkts)",2022-09-25,EV-4,federation,final,accepted,proposal,accepted,Rorschach,Berg (SG),3211,True,223,170,0,11,644
anderung-des-bundesgesetzes-ueber-die-verrechnungssteuer-verrechnungssteuergesetz-vstg-staerkung-des-fremdkapitalmarkts,"Änderung des Bundesgesetzes über die Verrechnungssteuer (Verrechnungssteuergesetz, VStG) (Stärkung des Fremdkapitalmarkts)",2022-09-25,EV-4,federation,final,accepted,proposal,accepted,St. Gallen,Eggersriet,3212,True,509,437,0,22,1674
anderung-des-bundesgesetzes-ueber-die-verrechnungssteuer-verrechnungssteuergesetz-vstg-staerkung-des-fremdkapitalmarkts,"Änderung des Bundesgesetzes über die Verrechnungssteuer (Verrechnungssteuergesetz, VStG) (Stärkung des Fremdkapitalmarkts)",2022-09-25,EV-4,federation,final,accepted,proposal,accepted,Rorschach,Goldach,3213,True,1487,1305,0,45,5900
anderung-des-bundesgesetzes-ueber-die-verrechnungssteuer-verrechnungssteuergesetz-vstg-staerkung-des-fremdkapitalmarkts,"Änderung des Bundesgesetzes über die Verrechnungssteuer (Verrechnungssteuergesetz, VStG) (Stärkung des Fremdkapitalmarkts)",2022-09-25,EV-4,federation,final,accepted,proposal,accepted,Rorschach,Mörschwil,3214,True,1042,571,0,53,2647
anderung-des-bundesgesetzes-ueber-die-verrechnungssteuer-verrechnungssteuergesetz-vstg-staerkung-des-fremdkapitalmarkts,"Änderung des Bundesgesetzes über die Verrechnungssteuer (Verrechnungssteuergesetz, VStG) (Stärkung des Fremdkapitalmarkts)",2022-09-25,EV-4,federation,final,accepted,proposal,accepted,Rorschach,Rorschach,3215,True,755,890,0,37,4113
anderung-des-bundesgesetzes-ueber-die-verrechnungssteuer-verrechnungssteuergesetz-vstg-staerkung-des-fremdkapitalmarkts,"Änderung des Bundesgesetzes über die Verrechnungssteuer (Verrechnungssteuergesetz, VStG) (Stärkung des Fremdkapitalmarkts)",2022-09-25,EV-4,federation,final,accepted,proposal,accepted,Rorschach,Rorschacherberg,3216,True,1330,1090,1,73,4548
anderung-des-bundesgesetzes-ueber-die-verrechnungssteuer-verrechnungssteuergesetz-vstg-staerkung-des-fremdkapitalmarkts,"Änderung des Bundesgesetzes über die Verrechnungssteuer (Verrechnungssteuergesetz, VStG) (Stärkung des Fremdkapitalmarkts)",2022-09-25,EV-4,federation,final,accepted,proposal,accepted,Rorschach,Steinach,3217,True,595,524,0,22,2226
anderung-des-bundesgesetzes-ueber-die-verrechnungssteuer-verrechnungssteuergesetz-vstg-staerkung-des-fremdkapitalmarkts,"Änderung des Bundesgesetzes über die Verrechnungssteuer (Verrechnungssteuergesetz, VStG) (Stärkung des Fremdkapitalmarkts)",2022-09-25,EV-4,federation,final,accepted,proposal,accepted,Rorschach,Tübach,3218,True,335,243,0,10,1065
anderung-des-bundesgesetzes-ueber-die-verrechnungssteuer-verrechnungssteuergesetz-vstg-staerkung-des-fremdkapitalmarkts,"Änderung des Bundesgesetzes über die Verrechnungssteuer (Verrechnungssteuergesetz, VStG) (Stärkung des Fremdkapitalmarkts)",2022-09-25,EV-4,federation,final,accepted,proposal,accepted,Rorschach,Untereggen,3219,True,224,234,0,13,770
