id,title_de_CH,title_fr_CH,title_it_CH,title_rm_CH,short_title_de_CH,short_title_fr_CH,short_title_it_CH,short_title_rm_CH,date,shortcode,domain,status,answer,type,ballot_answer,district,name,entity_id,counted,yeas,nays,invalid,empty,eligible_voters,expats
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rorschach,Berg (SG),3211,True,171,161,0,18,644,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,St. Gallen,Eggersriet,3212,True,362,394,0,33,1674,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rorschach,Goldach,3213,True,1122,1136,0,94,5900,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rorschach,Mörschwil,3214,True,793,559,0,43,2647,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rorschach,Rorschach,3215,True,675,690,0,65,4113,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rorschach,Rorschacherberg,3216,True,986,1043,1,89,4548,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rorschach,Steinach,3217,True,438,463,0,39,2226,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rorschach,Tübach,3218,True,231,247,0,26,1065,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rorschach,Untereggen,3219,True,170,213,0,15,770,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rheintal,Au (SG),3231,True,760,715,0,22,4251,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rheintal,Balgach,3232,True,671,558,11,23,3100,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rheintal,Berneck,3233,True,469,503,0,26,2543,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rheintal,Diepoldsau,3234,True,761,766,0,29,4056,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rheintal,Rheineck,3235,True,347,368,5,8,1919,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rheintal,St. Margrethen,3236,True,327,571,2,26,2489,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rorschach,Thal,3237,True,901,1103,0,43,4305,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rheintal,Widnau,3238,True,1343,1276,8,87,5894,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rheintal,Altstätten,3251,True,1106,1701,2,80,7077,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rheintal,Eichberg,3252,True,165,285,0,13,1039,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rheintal,Marbach (SG),3253,True,260,305,0,14,1382,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rheintal,Oberriet (SG),3254,True,1073,1427,2,64,5997,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rheintal,Rebstein,3255,True,468,547,1,30,2735,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Rheintal,Rüthi (SG),3256,True,210,386,0,18,1473,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Werdenberg,Buchs (SG),3271,True,1216,1548,8,144,6331,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Werdenberg,Gams,3272,True,394,604,0,25,2170,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Werdenberg,Grabs,3273,True,818,1081,0,67,4618,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Werdenberg,Sennwald,3274,True,533,715,1,32,3288,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Werdenberg,Sevelen,3275,True,399,545,0,41,2609,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Werdenberg,Wartau,3276,True,482,710,0,45,2948,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Sarganserland,Bad Ragaz,3291,True,688,807,0,67,3896,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Sarganserland,Flums,3292,True,351,892,0,24,3238,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Sarganserland,Mels,3293,True,812,1545,2,62,6010,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Sarganserland,Pfäfers,3294,True,188,305,4,25,1092,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Sarganserland,Quarten,3295,True,294,674,1,24,2013,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Sarganserland,Sargans,3296,True,682,834,1,48,3760,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Sarganserland,Vilters-Wangs,3297,True,584,940,0,45,3343,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Sarganserland,Walenstadt,3298,True,622,901,7,40,3853,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,See-Gaster,Amden,3311,True,222,259,6,15,1380,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,See-Gaster,Benken (SG),3312,True,318,533,3,24,2051,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,See-Gaster,Kaltbrunn,3313,True,533,656,7,38,3231,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,See-Gaster,Schänis,3315,True,443,777,1,52,2694,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,See-Gaster,Weesen,3316,True,219,221,1,20,1299,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,See-Gaster,Schmerikon,3338,True,449,490,0,23,2518,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,See-Gaster,Uznach,3339,True,697,713,0,48,3899,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,See-Gaster,Rapperswil-Jona,3340,True,4588,3766,1,1385,18889,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,See-Gaster,Gommiswald,3341,True,733,920,9,41,3958,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,See-Gaster,Eschenbach (SG),3342,True,1200,1503,0,69,6658,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Toggenburg,Ebnat-Kappel,3352,True,653,940,0,46,3482,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Toggenburg,Wildhaus-Alt St. Johann,3359,True,358,537,0,23,1799,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Toggenburg,Nesslau,3360,True,506,878,3,35,2761,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Toggenburg,Hemberg,3372,True,119,235,0,5,671,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Toggenburg,Lichtensteig,3374,True,261,282,0,10,1333,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Toggenburg,Oberhelfenschwil,3375,True,182,314,0,4,892,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Toggenburg,Neckertal,3378,True,476,852,0,24,2881,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Toggenburg,Wattwil,3379,True,961,1440,2,72,5536,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Toggenburg,Kirchberg (SG),3392,True,1378,1232,0,29,5334,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Toggenburg,Lütisburg,3393,True,257,318,0,11,1036,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Toggenburg,Mosnang,3394,True,479,702,0,6,2125,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Toggenburg,Bütschwil-Ganterschwil,3395,True,782,971,0,36,3440,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Wil,Degersheim,3401,True,548,641,6,39,2570,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Wil,Flawil,3402,True,1096,1265,0,68,6004,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Wil,Jonschwil,3405,True,713,628,0,9,2713,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Wil,Oberuzwil,3407,True,921,923,0,37,4109,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Wil,Uzwil,3408,True,1637,1596,14,52,7825,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Wil,Niederbüren,3422,True,272,351,1,9,1073,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Wil,Niederhelfenschwil,3423,True,557,587,1,15,2239,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Wil,Oberbüren,3424,True,635,805,6,5,3148,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Wil,Zuzwil (SG),3426,True,1090,702,0,17,3479,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,Wil,Wil (SG),3427,True,4143,2700,1,94,14222,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,St. Gallen,Andwil (SG),3441,True,391,370,0,10,1505,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,St. Gallen,Gaiserwald,3442,True,1376,1216,0,88,5817,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,St. Gallen,Gossau (SG),3443,True,2624,2438,1,118,11782,
kantonsratsbeschluss-ueber-einen-sonderkredit-fuer-die-arealentwicklung-wil-west,Kantonsratsbeschluss über einen Sonderkredit für die Arealentwicklung Wil West,,,,,,,,2022-09-25,KV-1,canton,final,rejected,proposal,rejected,St. Gallen,Waldkirch,3444,True,557,663,1,24,2462,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,,,0,True,1219,1401,0,11,10391,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,St. Gallen,Häggenschwil,3201,True,167,504,0,3,944,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,St. Gallen,Muolen,3202,True,110,488,0,6,866,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,St. Gallen,St. Gallen,3203,True,11113,11248,2,231,44083,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,St. Gallen,Wittenbach,3204,True,942,1912,0,6,5866,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,Rorschach,Berg (SG),3211,True,124,283,0,5,644,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,St. Gallen,Eggersriet,3212,True,340,650,0,4,1674,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,Rorschach,Goldach,3213,True,967,1900,0,18,5900,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,Rorschach,Mörschwil,3214,True,533,1162,0,7,2647,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,Rorschach,Rorschach,3215,True,778,920,0,12,4113,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,Rorschach,Rorschacherberg,3216,True,932,1597,1,15,4548,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,Rorschach,Steinach,3217,True,394,752,0,6,2226,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,Rorschach,Tübach,3218,True,199,408,0,3,1065,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,Rorschach,Untereggen,3219,True,150,334,0,1,770,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,Rheintal,Au (SG),3231,True,659,1248,1,7,4251,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,Rheintal,Balgach,3232,True,531,1055,2,7,3100,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,Rheintal,Berneck,3233,True,428,840,0,3,2543,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,Rheintal,Diepoldsau,3234,True,631,1295,0,3,4056,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,Rheintal,Rheineck,3235,True,276,588,2,3,1919,
volksinitiative-keine-massentierhaltung-in-der-schweiz-massentierhaltungsinitiative,Volksinitiative «Keine Massentierhaltung in der Schweiz (Massentierhaltungsinitiative)»,,,,,,,,2022-09-25,EV-1,federation,final,rejected,proposal,rejected,Rheintal,St. Margrethen,3236,True,332,751,2,3,2489,
